H. sapiens,C. elegans,D. melanogaster,C. elegans racon
90.48,,,95
90.48,,,95
90.48,,,95
90.48,,,95
90.48,,,95
90.53,,,95
90.54,,,95
90.54,,,95
90.54,,,95
90.57,,,95
90.62,,,95
90.62,,,95
90.62,,,95
90.64,,,95
90.65,,,95
90.66,,,95
90.67,,,95
90.67,,,95
90.67,,,95
90.68,,,95
90.7,,,95
90.7,,,95
90.71,,,95
90.75,,,95
90.76,,,95
90.77,,,95
90.77,,,95
90.77,,,95
90.77,,,95
90.77,,,95
90.77,,,95
90.77,,,95
90.77,,,95
90.78,,,95
90.79,,,95
90.79,,,95
90.79,,,95
90.8,,,95
90.82,,,95
90.85,,,95
90.85,,,95
90.87,,,95
90.91,,,95
90.91,,,95
90.91,,,95
90.91,,,95
90.91,,,95
90.91,,,95
90.91,,,95
90.91,,,95
90.91,,,95
90.96,,,95
90.97,,,95
90.98,,,95
90.98,,,95
91,,,95
91.01,,,95
91.03,,,95
91.03,,,95
91.03,,,95
91.03,,,95
91.04,,,95
91.04,,,95
91.04,,,95
91.04,,,95
91.04,,,95
91.1,,,95
91.11,,,95
91.14,,,95
91.16,,,95
91.18,,,95
91.18,,,95
91.18,,,95
91.18,,,95
91.19,,,95
91.19,,,95
91.2,,,95
91.23,,,95
91.25,,,95
91.3,,,95.01
91.3,,,95.01
91.3,,,95.01
91.3,,,95.01
91.3,,,95.01
91.3,,,95.01
91.3,,,95.01
91.3,,,95.01
91.37,,,95.01
91.42,,,95.01
91.43,,,95.01
91.43,,,95.01
91.43,,,95.01
91.43,,,95.02
91.44,,,95.02
91.46,,,95.02
91.46,,,95.02
91.5,,,95.02
91.51,,,95.02
91.55,,,95.02
91.55,,,95.02
91.55,,,95.02
91.55,,,95.02
91.55,,,95.02
91.56,,,95.02
91.57,,,95.02
91.58,,,95.02
91.67,,,95.02
91.67,,,95.02
91.67,,,95.02
91.67,,,95.02
91.68,,,95.03
91.73,,,95.03
91.73,,,95.03
91.74,,,95.03
91.78,,,95.03
91.78,,,95.03
91.78,,,95.03
91.79,,,95.03
91.81,,,95.03
91.86,,,95.03
91.88,,,95.03
91.89,,,95.03
91.89,,,95.03
91.89,,,95.03
91.95,,,95.03
91.97,,,95.03
92,,,95.03
92,,,95.03
92,,,95.04
92,,,95.04
92,,,95.04
92,,,95.04
92,,,95.04
92.07,,,95.04
92.11,,,95.04
92.11,,,95.04
92.11,,,95.04
92.13,,,95.04
92.13,,,95.04
92.14,,,95.04
92.16,,,95.04
92.19,,,95.04
92.21,,,95.04
92.22,,,95.04
92.23,,,95.04
92.26,,,95.04
92.31,,,95.04
92.31,,,95.04
92.31,,,95.04
92.31,,,95.04
92.31,,,95.04
92.31,,,95.04
92.31,,,95.04
92.31,,,95.04
92.31,,,95.05
92.31,,,95.05
92.31,,,95.05
92.31,,,95.05
92.32,,,95.05
92.32,,,95.05
92.37,,,95.05
92.37,,,95.05
92.37,,,95.05
92.37,,,95.05
92.41,,,95.05
92.42,,,95.05
92.42,,,95.05
92.42,,,95.05
92.42,,,95.05
92.42,,,95.05
92.48,,,95.05
92.52,,,95.05
92.54,,,95.05
92.54,,,95.05
92.54,,,95.05
92.54,,,95.05
92.54,,,95.05
92.54,,,95.05
92.59,,,95.05
92.59,,,95.05
92.65,,,95.05
92.65,,,95.05
92.65,,,95.05
92.65,,,95.05
92.65,,,95.05
92.66,,,95.05
92.68,,,95.05
92.68,,,95.05
92.68,,,95.05
92.75,,,95.05
92.75,,,95.05
92.75,,,95.06
92.75,,,95.06
92.75,,,95.06
92.76,,,95.06
92.77,,,95.06
92.77,,,95.06
92.77,,,95.06
92.79,,,95.06
92.81,,,95.06
92.86,,,95.06
92.86,,,95.06
92.86,,,95.06
92.86,,,95.06
92.86,,,95.06
92.86,,,95.06
92.86,,,95.06
92.86,,,95.06
92.94,,,95.06
92.96,,,95.06
92.96,,,95.06
92.96,,,95.06
92.96,,,95.06
92.96,,,95.06
92.96,,,95.06
93.02,,,95.06
93.06,,,95.06
93.06,,,95.06
93.06,,,95.06
93.1,,,95.06
93.15,,,95.06
93.18,,,95.06
93.2,,,95.06
93.24,,,95.07
93.24,,,95.07
93.24,,,95.07
93.24,,,95.07
93.24,,,95.07
93.24,,,95.07
93.33,,,95.07
93.33,,,95.07
93.41,,,95.07
93.42,,,95.07
93.42,,,95.07
93.42,,,95.07
93.42,,,95.07
93.42,,,95.07
93.42,,,95.07
93.42,,,95.07
93.43,,,95.08
93.51,,,95.08
93.51,,,95.08
93.51,,,95.08
93.51,,,95.08
93.51,,,95.08
93.51,,,95.08
93.51,,,95.08
93.52,,,95.08
93.58,,,95.08
93.59,,,95.08
93.67,,,95.08
93.67,,,95.08
93.67,,,95.08
93.67,,,95.08
93.75,,,95.08
93.75,,,95.08
93.75,,,95.08
93.83,,,95.08
93.83,,,95.08
93.83,,,95.08
93.83,,,95.08
93.85,,,95.08
93.85,,,95.08
93.85,,,95.08
93.85,,,95.08
93.85,,,95.08
93.85,,,95.08
93.85,,,95.09
93.85,,,95.09
93.85,,,95.09
93.85,,,95.09
93.94,,,95.09
93.94,,,95.09
93.94,,,95.09
93.94,,,95.09
93.94,,,95.09
93.94,,,95.09
93.94,,,95.09
93.94,,,95.09
94.03,,,95.09
94.03,,,95.09
94.03,,,95.09
94.03,,,95.1
94.03,,,95.1
94.03,,,95.1
94.05,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.12,,,95.1
94.2,,,95.1
94.2,,,95.1
94.2,,,95.1
94.2,,,95.1
94.2,,,95.1
94.2,,,95.1
94.2,,,95.1
94.25,,,95.1
94.25,,,95.1
94.29,,,95.1
94.29,,,95.1
94.29,,,95.1
94.29,,,95.1
94.29,,,95.1
94.29,,,95.1
94.32,,,95.1
94.32,,,95.1
94.32,,,95.1
94.33,,,95.1
94.37,,,95.1
94.37,,,95.1
94.37,,,95.1
94.37,,,95.1
94.37,,,95.1
94.37,,,95.1
94.44,,,95.1
94.44,,,95.11
94.44,,,95.11
94.44,,,95.11
94.44,,,95.11
94.44,,,95.11
94.5,,,95.11
94.52,,,95.11
94.58,,,95.11
94.59,,,95.11
94.59,,,95.11
94.59,,,95.11
94.67,,,95.11
94.67,,,95.11
94.67,,,95.12
94.67,,,95.12
94.68,,,95.12
94.69,,,95.12
94.74,,,95.12
94.74,,,95.12
94.74,,,95.12
94.74,,,95.12
94.79,,,95.12
94.81,,,95.12
94.81,,,95.12
94.85,,,95.12
94.87,,,95.12
94.87,,,95.12
94.87,,,95.12
94.94,,,95.12
94.94,,,95.12
94.94,,,95.12
94.94,,,95.12
94.94,,,95.12
94.95,,,95.12
94.95,,,95.12
95,,,95.12
95,,,95.12
95,,,95.12
95,,,95.12
95,,,95.12
95.06,,,95.12
95.06,,,95.12
95.06,,,95.12
95.1,,,95.12
95.12,,,95.12
95.18,,,95.12
95.18,,,95.12
95.19,,,95.12
95.24,,,95.12
95.24,,,95.12
95.33,,,95.12
95.35,,,95.12
95.35,,,95.12
95.38,,,95.12
95.38,,,95.12
95.38,,,95.12
95.38,,,95.12
95.38,,,95.12
95.38,,,95.12
95.38,,,95.12
95.38,,,95.12
95.38,,,95.13
95.38,,,95.13
95.38,,,95.13
95.38,,,95.13
95.38,,,95.13
95.38,,,95.13
95.38,,,95.13
95.38,,,95.14
95.4,,,95.14
95.4,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.45,,,95.14
95.51,,,95.14
95.51,,,95.14
95.52,,,95.14
95.52,,,95.14
95.52,,,95.15
95.52,,,95.15
95.52,,,95.15
95.52,,,95.15
95.52,,,95.15
95.52,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.59,,,95.15
95.6,,,95.15
95.6,,,95.15
95.6,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.65,,,95.15
95.71,,,95.15
95.71,,,95.15
95.71,,,95.15
95.71,,,95.15
95.71,,,95.15
95.71,,,95.15
95.71,,,95.16
95.71,,,95.16
95.77,,,95.16
95.77,,,95.16
95.77,,,95.16
95.77,,,95.16
95.77,,,95.16
95.77,,,95.16
95.77,,,95.16
95.79,,,95.16
95.79,,,95.16
95.83,,,95.16
95.83,,,95.16
95.83,,,95.16
95.83,,,95.16
95.83,,,95.16
95.89,,,95.17
95.89,,,95.17
95.89,,,95.17
95.89,,,95.17
95.89,,,95.17
95.89,,,95.17
95.89,,,95.17
95.92,,,95.17
95.92,,,95.17
95.95,,,95.17
95.95,,,95.17
95.95,,,95.17
95.95,,,95.17
95.95,,,95.17
95.95,,,95.17
95.96,,,95.17
95.97,,,95.17
96,,,95.17
96,,,95.17
96,,,95.17
96,,,95.17
96.04,,,95.17
96.05,,,95.17
96.05,,,95.17
96.05,,,95.18
96.08,,,95.18
96.1,,,95.18
96.1,,,95.18
96.1,,,95.18
96.1,,,95.18
96.1,,,95.18
96.1,,,95.18
96.1,,,95.18
96.1,,,95.18
96.15,,,95.18
96.15,,,95.18
96.15,,,95.18
96.15,,,95.18
96.19,,,95.18
96.19,,,95.18
96.2,,,95.18
96.2,,,95.18
96.25,,,95.18
96.25,,,95.18
96.25,,,95.18
96.25,,,95.18
96.26,,,95.18
96.3,,,95.18
96.34,,,95.18
96.34,,,95.18
96.34,,,95.18
96.36,,,95.18
96.39,,,95.18
96.43,,,95.18
96.47,,,95.18
96.47,,,95.18
96.47,,,95.18
96.55,,,95.19
96.55,,,95.19
96.59,,,95.19
96.59,,,95.19
96.59,,,95.19
96.67,,,95.19
96.7,,,95.19
96.7,,,95.19
96.72,,,95.19
96.77,,,95.19
96.77,,,95.19
96.81,,,95.19
96.84,,,95.19
96.9,,,95.19
96.91,,,95.19
96.91,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.92,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
96.97,,,95.19
97.01,,,95.19
97.01,,,95.19
97.01,,,95.19
97.01,,,95.19
97.01,,,95.19
97.01,,,95.19
97.01,,,95.19
97.01,,,95.19
97.01,,,95.19
97.01,,,95.19
97.06,,,95.19
97.06,,,95.19
97.06,,,95.19
97.06,,,95.19
97.06,,,95.19
97.06,,,95.19
97.06,,,95.19
97.06,,,95.19
97.06,,,95.19
97.06,,,95.2
97.06,,,95.2
97.06,,,95.2
97.09,,,95.2
97.09,,,95.2
97.1,,,95.2
97.1,,,95.2
97.1,,,95.2
97.1,,,95.2
97.1,,,95.2
97.1,,,95.2
97.1,,,95.2
97.14,,,95.2
97.14,,,95.2
97.14,,,95.2
97.14,,,95.2
97.14,,,95.2
97.14,,,95.2
97.14,,,95.21
97.14,,,95.21
97.17,,,95.21
97.18,,,95.21
97.18,,,95.21
97.18,,,95.21
97.18,,,95.21
97.18,,,95.21
97.18,,,95.21
97.22,,,95.21
97.22,,,95.21
97.22,,,95.21
97.22,,,95.21
97.22,,,95.21
97.22,,,95.21
97.22,,,95.21
97.22,,,95.21
97.26,,,95.21
97.26,,,95.21
97.26,,,95.21
97.26,,,95.21
97.26,,,95.21
97.26,,,95.21
97.26,,,95.21
97.27,,,95.21
97.3,,,95.22
97.3,,,95.22
97.3,,,95.22
97.3,,,95.22
97.33,,,95.22
97.33,,,95.22
97.33,,,95.22
97.33,,,95.22
97.33,,,95.22
97.33,,,95.22
97.33,,,95.22
97.33,,,95.22
97.33,,,95.22
97.37,,,95.22
97.37,,,95.22
97.37,,,95.22
97.37,,,95.23
97.4,,,95.23
97.4,,,95.23
97.4,,,95.23
97.44,,,95.23
97.44,,,95.23
97.44,,,95.23
97.47,,,95.24
97.47,,,95.24
97.47,,,95.24
97.5,,,95.24
97.5,,,95.24
97.53,,,95.24
97.53,,,95.24
97.53,,,95.24
97.53,,,95.24
97.56,,,95.24
97.65,,,95.24
97.65,,,95.24
97.7,,,95.24
97.73,,,95.24
97.75,,,95.24
97.75,,,95.24
97.78,,,95.24
97.8,,,95.24
97.8,,,95.24
97.83,,,95.24
97.83,,,95.24
97.92,,,95.24
97.96,,,95.24
98,,,95.24
98.06,,,95.24
98.13,,,95.24
98.2,,,95.24
98.41,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.46,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.48,,,95.24
98.51,,,95.24
98.51,,,95.24
98.51,,,95.24
98.51,,,95.24
98.51,,,95.24
98.51,,,95.24
98.51,,,95.24
98.51,,,95.24
98.53,,,95.24
98.53,,,95.24
98.53,,,95.24
98.53,,,95.24
98.53,,,95.24
98.53,,,95.24
98.53,,,95.24
98.53,,,95.24
98.53,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.24
98.55,,,95.25
98.57,,,95.25
98.57,,,95.25
98.57,,,95.25
98.57,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.59,,,95.26
98.61,,,95.26
98.61,,,95.26
98.61,,,95.26
98.61,,,95.26
98.61,,,95.26
98.63,,,95.27
98.63,,,95.27
98.65,,,95.27
98.65,,,95.27
98.67,,,95.27
98.67,,,95.27
98.67,,,95.27
98.67,,,95.27
98.67,,,95.27
98.67,,,95.27
98.67,,,95.27
98.68,,,95.27
98.68,,,95.27
98.68,,,95.27
98.68,,,95.27
98.68,,,95.27
98.68,,,95.27
98.68,,,95.27
98.7,,,95.28
98.7,,,95.28
98.7,,,95.28
98.72,,,95.28
98.73,,,95.28
98.73,,,95.28
98.73,,,95.28
98.77,,,95.28
98.78,,,95.28
98.81,,,95.28
98.82,,,95.28
98.88,,,95.28
98.89,,,95.28
98.9,,,95.28
98.9,,,95.28
98.94,,,95.28
98.94,,,95.28
99.01,,,95.28
99.02,,,95.28
99.03,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.28
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.29
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.3
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
100,,,95.31
,,,95.31
,,,95.31
,,,95.31
,,,95.31
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.32
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.33
,,,95.34
,,,95.34
,,,95.34
,,,95.34
,,,95.34
,,,95.34
,,,95.34
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.35
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.36
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.37
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.38
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.39
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.4
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.41
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.42
,,,95.43
,,,95.43
,,,95.43
,,,95.43
,,,95.43
,,,95.43
,,,95.43
,,,95.43
,,,95.44
,,,95.44
,,,95.44
,,,95.44
,,,95.44
,,,95.44
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.45
,,,95.46
,,,95.46
,,,95.46
,,,95.46
,,,95.46
,,,95.46
,,,95.46
,,,95.46
,,,95.46
,,,95.46
,,,95.47
,,,95.47
,,,95.47
,,,95.47
,,,95.47
,,,95.47
,,,95.47
,,,95.47
,,,95.47
,,,95.47
,,,95.47
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.48
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.49
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.5
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.51
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.52
,,,95.53
,,,95.53
,,,95.53
,,,95.53
,,,95.53
,,,95.53
,,,95.53
,,,95.53
,,,95.53
,,,95.53
,,,95.53
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.54
,,,95.55
,,,95.55
