,len,species,positive,abslen
190,718669.0,D. melanogaster,True,718669.0
191,1061.0,D. melanogaster,True,1061.0
192,1210.0,D. melanogaster,True,1210.0
193,2179209.0,D. melanogaster,True,2179209.0
194,2176432.0,D. melanogaster,True,2176432.0
195,-6402.0,D. melanogaster,False,6402.0
196,1559.0,D. melanogaster,True,1559.0
197,17221.0,D. melanogaster,True,17221.0
198,-53986.0,D. melanogaster,False,53986.0
199,1761.0,D. melanogaster,True,1761.0
200,1807.0,D. melanogaster,True,1807.0
201,1493.0,D. melanogaster,True,1493.0
202,1034.0,D. melanogaster,True,1034.0
203,6881396.0,D. melanogaster,True,6881396.0
204,-6886651.0,D. melanogaster,False,6886651.0
205,1773.0,D. melanogaster,True,1773.0
206,1240.0,D. melanogaster,True,1240.0
207,7004.0,D. melanogaster,True,7004.0
208,1281.0,D. melanogaster,True,1281.0
209,1257.0,D. melanogaster,True,1257.0
210,1888.0,D. melanogaster,True,1888.0
211,1830119.0,D. melanogaster,True,1830119.0
212,3348445.0,D. melanogaster,True,3348445.0
213,1518396.0,D. melanogaster,True,1518396.0
214,-1398.0,D. melanogaster,False,1398.0
215,2814.0,D. melanogaster,True,2814.0
216,-5926.0,D. melanogaster,False,5926.0
217,2081.0,D. melanogaster,True,2081.0
218,3101.0,D. melanogaster,True,3101.0
219,1272.0,D. melanogaster,True,1272.0
220,1080.0,D. melanogaster,True,1080.0
221,-9081.0,D. melanogaster,False,9081.0
222,1101.0,D. melanogaster,True,1101.0
223,-1118.0,D. melanogaster,False,1118.0
224,2245.0,D. melanogaster,True,2245.0
225,1958.0,D. melanogaster,True,1958.0
226,9098.0,D. melanogaster,True,9098.0
227,3882.0,D. melanogaster,True,3882.0
228,84431.0,D. melanogaster,True,84431.0
229,96098.0,D. melanogaster,True,96098.0
230,-33767.0,D. melanogaster,False,33767.0
231,-1244.0,D. melanogaster,False,1244.0
232,6522.0,D. melanogaster,True,6522.0
233,-5267.0,D. melanogaster,False,5267.0
234,-6072.0,D. melanogaster,False,6072.0
235,-3308.0,D. melanogaster,False,3308.0
236,-4879.0,D. melanogaster,False,4879.0
237,-3394.0,D. melanogaster,False,3394.0
238,-1728.0,D. melanogaster,False,1728.0
239,1440.0,D. melanogaster,True,1440.0
240,-6177.0,D. melanogaster,False,6177.0
241,-6176.0,D. melanogaster,False,6176.0
242,1522.0,D. melanogaster,True,1522.0
243,2553.0,D. melanogaster,True,2553.0
244,70720.0,D. melanogaster,True,70720.0
245,-36421.0,D. melanogaster,False,36421.0
246,14920.0,D. melanogaster,True,14920.0
247,-8602.0,D. melanogaster,False,8602.0
248,86001.0,D. melanogaster,True,86001.0
249,-182109.0,D. melanogaster,False,182109.0
250,107287.0,D. melanogaster,True,107287.0
251,110939.0,D. melanogaster,True,110939.0
252,168030.0,D. melanogaster,True,168030.0
253,4675.0,D. melanogaster,True,4675.0
254,-12570.0,D. melanogaster,False,12570.0
255,4684.0,D. melanogaster,True,4684.0
256,-12570.0,D. melanogaster,False,12570.0
257,4675.0,D. melanogaster,True,4675.0
258,-12558.0,D. melanogaster,False,12558.0
259,-4176.0,D. melanogaster,False,4176.0
260,-5958.0,D. melanogaster,False,5958.0
261,-3019.0,D. melanogaster,False,3019.0
262,-2660.0,D. melanogaster,False,2660.0
263,-3975.0,D. melanogaster,False,3975.0
264,-3383.0,D. melanogaster,False,3383.0
265,-5687.0,D. melanogaster,False,5687.0
266,-163353.0,D. melanogaster,False,163353.0
267,228421.0,D. melanogaster,True,228421.0
268,43572.0,D. melanogaster,True,43572.0
269,8147.0,D. melanogaster,True,8147.0
270,13773.0,D. melanogaster,True,13773.0
271,-184798.0,D. melanogaster,False,184798.0
272,-4437.0,D. melanogaster,False,4437.0
273,-4344.0,D. melanogaster,False,4344.0
274,-8987.0,D. melanogaster,False,8987.0
275,180469.0,D. melanogaster,True,180469.0
276,1329534.0,D. melanogaster,True,1329534.0
277,-2359.0,D. melanogaster,False,2359.0
278,-6819.0,D. melanogaster,False,6819.0
279,7026.0,D. melanogaster,True,7026.0
280,-5163.0,D. melanogaster,False,5163.0
281,1596.0,D. melanogaster,True,1596.0
282,-28399.0,D. melanogaster,False,28399.0
283,-17042.0,D. melanogaster,False,17042.0
284,-6210.0,D. melanogaster,False,6210.0
285,131702.0,D. melanogaster,True,131702.0
286,132459.0,D. melanogaster,True,132459.0
287,-142342.0,D. melanogaster,False,142342.0
288,-4297.0,D. melanogaster,False,4297.0
289,-5646.0,D. melanogaster,False,5646.0
290,-5366.0,D. melanogaster,False,5366.0
291,-3030097.0,D. melanogaster,False,3030097.0
292,-4272.0,D. melanogaster,False,4272.0
293,4734.0,D. melanogaster,True,4734.0
294,1024226.0,D. melanogaster,True,1024226.0
295,-2092968.0,D. melanogaster,False,2092968.0
296,2825.0,D. melanogaster,True,2825.0
297,-8851.0,D. melanogaster,False,8851.0
298,8838.0,D. melanogaster,True,8838.0
299,-12356.0,D. melanogaster,False,12356.0
300,57368.0,D. melanogaster,True,57368.0
301,66566.0,D. melanogaster,True,66566.0
302,-62673.0,D. melanogaster,False,62673.0
303,-7191.0,D. melanogaster,False,7191.0
304,-3959.0,D. melanogaster,False,3959.0
305,8269.0,D. melanogaster,True,8269.0
306,-13482.0,D. melanogaster,False,13482.0
307,-1777.0,D. melanogaster,False,1777.0
308,67728.0,D. melanogaster,True,67728.0
309,-1257.0,D. melanogaster,False,1257.0
310,-4729.0,D. melanogaster,False,4729.0
311,-7644.0,D. melanogaster,False,7644.0
312,-3040.0,D. melanogaster,False,3040.0
313,10126.0,D. melanogaster,True,10126.0
314,-2988.0,D. melanogaster,False,2988.0
315,1082.0,D. melanogaster,True,1082.0
316,527926.0,D. melanogaster,True,527926.0
317,7839.0,D. melanogaster,True,7839.0
318,122847.0,D. melanogaster,True,122847.0
319,163930.0,D. melanogaster,True,163930.0
320,6279.0,D. melanogaster,True,6279.0
321,-25698.0,D. melanogaster,False,25698.0
322,-116265.0,D. melanogaster,False,116265.0
323,1638.0,D. melanogaster,True,1638.0
324,1300.0,D. melanogaster,True,1300.0
325,1119.0,D. melanogaster,True,1119.0
326,9098.0,D. melanogaster,True,9098.0
327,-1020.0,D. melanogaster,False,1020.0
328,-1008.0,D. melanogaster,False,1008.0
329,-1664.0,D. melanogaster,False,1664.0
330,-1114.0,D. melanogaster,False,1114.0
331,-1958.0,D. melanogaster,False,1958.0
332,-1159.0,D. melanogaster,False,1159.0
333,-1600.0,D. melanogaster,False,1600.0
334,17500.0,D. melanogaster,True,17500.0
335,-23620.0,D. melanogaster,False,23620.0
336,16477.0,D. melanogaster,True,16477.0
337,-5329.0,D. melanogaster,False,5329.0
338,-12629.0,D. melanogaster,False,12629.0
339,1910.0,D. melanogaster,True,1910.0
340,1620.0,D. melanogaster,True,1620.0
341,-5193.0,D. melanogaster,False,5193.0
342,1386046.0,D. melanogaster,True,1386046.0
343,7005.0,D. melanogaster,True,7005.0
344,5301.0,D. melanogaster,True,5301.0
345,-7439.0,D. melanogaster,False,7439.0
346,-7445.0,D. melanogaster,False,7445.0
347,12226.0,D. melanogaster,True,12226.0
348,1617137.0,D. melanogaster,True,1617137.0
349,-1674020.0,D. melanogaster,False,1674020.0
350,-14499.0,D. melanogaster,False,14499.0
351,1756952.0,D. melanogaster,True,1756952.0
352,1757909.0,D. melanogaster,True,1757909.0
353,-1673994.0,D. melanogaster,False,1673994.0
354,8638.0,D. melanogaster,True,8638.0
355,13892.0,D. melanogaster,True,13892.0
356,1088.0,D. melanogaster,True,1088.0
357,122400.0,D. melanogaster,True,122400.0
358,3146.0,D. melanogaster,True,3146.0
359,2095.0,D. melanogaster,True,2095.0
360,1272.0,D. melanogaster,True,1272.0
361,1362.0,D. melanogaster,True,1362.0
362,13937515.0,D. melanogaster,True,13937515.0
363,-4109.0,D. melanogaster,False,4109.0
364,-4342.0,D. melanogaster,False,4342.0
365,-3605.0,D. melanogaster,False,3605.0
366,-8604.0,D. melanogaster,False,8604.0
367,-21745.0,D. melanogaster,False,21745.0
368,1135109.0,D. melanogaster,True,1135109.0
369,217192.0,D. melanogaster,True,217192.0
370,-6000.0,D. melanogaster,False,6000.0
371,1955956.0,D. melanogaster,True,1955956.0
372,-8603.0,D. melanogaster,False,8603.0
373,1525133.0,D. melanogaster,True,1525133.0
374,-2224.0,D. melanogaster,False,2224.0
375,-22969667.0,D. melanogaster,False,22969667.0
376,22968247.0,D. melanogaster,True,22968247.0
377,115926.0,D. melanogaster,True,115926.0
378,-256934.0,D. melanogaster,False,256934.0
379,300982.0,D. melanogaster,True,300982.0
380,-1565483.0,D. melanogaster,False,1565483.0
381,-4959.0,D. melanogaster,False,4959.0
382,-22835534.0,D. melanogaster,False,22835534.0
383,1085.0,D. melanogaster,True,1085.0
384,1498.0,D. melanogaster,True,1498.0
385,-10002.0,D. melanogaster,False,10002.0
386,-6118.0,D. melanogaster,False,6118.0
387,-2036.0,D. melanogaster,False,2036.0
388,33407.0,D. melanogaster,True,33407.0
389,1071.0,D. melanogaster,True,1071.0
390,1225.0,D. melanogaster,True,1225.0
391,-3216.0,D. melanogaster,False,3216.0
392,1664.0,D. melanogaster,True,1664.0
393,-1076.0,D. melanogaster,False,1076.0
394,1244.0,D. melanogaster,True,1244.0
395,1026.0,D. melanogaster,True,1026.0
396,1158.0,D. melanogaster,True,1158.0
397,18168.0,D. melanogaster,True,18168.0
398,1234.0,D. melanogaster,True,1234.0
399,1028.0,D. melanogaster,True,1028.0
400,4845464.0,D. melanogaster,True,4845464.0
401,-4846876.0,D. melanogaster,False,4846876.0
402,17020302.0,D. melanogaster,True,17020302.0
403,193026.0,D. melanogaster,True,193026.0
404,-6720.0,D. melanogaster,False,6720.0
405,1416.0,D. melanogaster,True,1416.0
406,3524070.0,D. melanogaster,True,3524070.0
407,3203.0,D. melanogaster,True,3203.0
408,-5980.0,D. melanogaster,False,5980.0
409,-5979.0,D. melanogaster,False,5979.0
410,36498.0,D. melanogaster,True,36498.0
411,-41904.0,D. melanogaster,False,41904.0
412,-5302.0,D. melanogaster,False,5302.0
413,117509.0,D. melanogaster,True,117509.0
414,1639818.0,D. melanogaster,True,1639818.0
415,-4681.0,D. melanogaster,False,4681.0
416,-16804.0,D. melanogaster,False,16804.0
417,-52415.0,D. melanogaster,False,52415.0
418,-11495.0,D. melanogaster,False,11495.0
419,11507.0,D. melanogaster,True,11507.0
420,-46297.0,D. melanogaster,False,46297.0
421,-9816.0,D. melanogaster,False,9816.0
422,-36854.0,D. melanogaster,False,36854.0
423,-12001.0,D. melanogaster,False,12001.0
424,17242.0,D. melanogaster,True,17242.0
425,21297.0,D. melanogaster,True,21297.0
426,1025.0,D. melanogaster,True,1025.0
427,1004.0,D. melanogaster,True,1004.0
428,-1115.0,D. melanogaster,False,1115.0
429,-6758.0,D. melanogaster,False,6758.0
430,1046.0,D. melanogaster,True,1046.0
431,832931.0,D. melanogaster,True,832931.0
432,793456.0,D. melanogaster,True,793456.0
433,11670122.0,D. melanogaster,True,11670122.0
434,20711.0,D. melanogaster,True,20711.0
435,-8027.0,D. melanogaster,False,8027.0
436,630230.0,D. melanogaster,True,630230.0
437,1621.0,D. melanogaster,True,1621.0
438,115020.0,D. melanogaster,True,115020.0
439,-33602.0,D. melanogaster,False,33602.0
440,7238.0,D. melanogaster,True,7238.0
441,118229.0,D. melanogaster,True,118229.0
442,-245578.0,D. melanogaster,False,245578.0
443,249229.0,D. melanogaster,True,249229.0
444,-11454.0,D. melanogaster,False,11454.0
445,-23941.0,D. melanogaster,False,23941.0
446,1053.0,D. melanogaster,True,1053.0
447,1017.0,D. melanogaster,True,1017.0
448,1067.0,D. melanogaster,True,1067.0
449,1642.0,D. melanogaster,True,1642.0
450,2441.0,D. melanogaster,True,2441.0
451,-1387.0,D. melanogaster,False,1387.0
452,-1268.0,D. melanogaster,False,1268.0
453,6222.0,D. melanogaster,True,6222.0
454,-19534.0,D. melanogaster,False,19534.0
455,390712.0,D. melanogaster,True,390712.0
456,-1307.0,D. melanogaster,False,1307.0
457,75156.0,D. melanogaster,True,75156.0
458,131721.0,D. melanogaster,True,131721.0
459,-1157701.0,D. melanogaster,False,1157701.0
460,-3605.0,D. melanogaster,False,3605.0
461,-6423.0,D. melanogaster,False,6423.0
462,-1986.0,D. melanogaster,False,1986.0
463,-4886.0,D. melanogaster,False,4886.0
464,-88035.0,D. melanogaster,False,88035.0
465,-1080.0,D. melanogaster,False,1080.0
466,-5178.0,D. melanogaster,False,5178.0
467,847448.0,D. melanogaster,True,847448.0
468,12542652.0,D. melanogaster,True,12542652.0
469,12547812.0,D. melanogaster,True,12547812.0
470,-8721.0,D. melanogaster,False,8721.0
471,-16803.0,D. melanogaster,False,16803.0
472,-16804.0,D. melanogaster,False,16804.0
473,181327.0,D. melanogaster,True,181327.0
474,187233.0,D. melanogaster,True,187233.0
475,373137.0,D. melanogaster,True,373137.0
476,-2603.0,D. melanogaster,False,2603.0
477,-5300.0,D. melanogaster,False,5300.0
478,-2638.0,D. melanogaster,False,2638.0
479,1707.0,D. melanogaster,True,1707.0
480,-2151.0,D. melanogaster,False,2151.0
481,-3345.0,D. melanogaster,False,3345.0
482,-1227.0,D. melanogaster,False,1227.0
483,1070.0,D. melanogaster,True,1070.0
484,-5219.0,D. melanogaster,False,5219.0
485,920063.0,D. melanogaster,True,920063.0
486,-2722.0,D. melanogaster,False,2722.0
487,-2089.0,D. melanogaster,False,2089.0
488,1745493.0,D. melanogaster,True,1745493.0
489,1746330.0,D. melanogaster,True,1746330.0
490,-36638.0,D. melanogaster,False,36638.0
491,1694542.0,D. melanogaster,True,1694542.0
492,-1723282.0,D. melanogaster,False,1723282.0
493,47562.0,D. melanogaster,True,47562.0
494,-10026.0,D. melanogaster,False,10026.0
495,-10048.0,D. melanogaster,False,10048.0
496,-10157.0,D. melanogaster,False,10157.0
497,24423.0,D. melanogaster,True,24423.0
498,-12002.0,D. melanogaster,False,12002.0
499,-36190.0,D. melanogaster,False,36190.0
500,24423.0,D. melanogaster,True,24423.0
501,-36430.0,D. melanogaster,False,36430.0
502,-36840.0,D. melanogaster,False,36840.0
503,-12192.0,D. melanogaster,False,12192.0
504,-251426.0,D. melanogaster,False,251426.0
505,-29839.0,D. melanogaster,False,29839.0
506,-13000.0,D. melanogaster,False,13000.0
507,1482.0,D. melanogaster,True,1482.0
508,6332.0,D. melanogaster,True,6332.0
509,1649439.0,D. melanogaster,True,1649439.0
510,-3487.0,D. melanogaster,False,3487.0
511,2463.0,D. melanogaster,True,2463.0
512,38026.0,D. melanogaster,True,38026.0
513,5963844.0,D. melanogaster,True,5963844.0
514,40908.0,D. melanogaster,True,40908.0
515,-3917.0,D. melanogaster,False,3917.0
516,-39600.0,D. melanogaster,False,39600.0
517,-6127.0,D. melanogaster,False,6127.0
518,34189.0,D. melanogaster,True,34189.0
519,-1146.0,D. melanogaster,False,1146.0
520,-1146.0,D. melanogaster,False,1146.0
521,-1146.0,D. melanogaster,False,1146.0
522,-14272.0,D. melanogaster,False,14272.0
523,-128013.0,D. melanogaster,False,128013.0
524,-170267.0,D. melanogaster,False,170267.0
525,223343.0,D. melanogaster,True,223343.0
526,-53813.0,D. melanogaster,False,53813.0
527,-12434.0,D. melanogaster,False,12434.0
528,-12565.0,D. melanogaster,False,12565.0
529,-11767.0,D. melanogaster,False,11767.0
530,24665.0,D. melanogaster,True,24665.0
531,-12505.0,D. melanogaster,False,12505.0
532,-36190.0,D. melanogaster,False,36190.0
533,21700.0,D. melanogaster,True,21700.0
534,11550.0,D. melanogaster,True,11550.0
535,28615.0,D. melanogaster,True,28615.0
536,-36693.0,D. melanogaster,False,36693.0
537,-36197.0,D. melanogaster,False,36197.0
538,-11761.0,D. melanogaster,False,11761.0
539,-11774.0,D. melanogaster,False,11774.0
540,17432.0,D. melanogaster,True,17432.0
541,-36846.0,D. melanogaster,False,36846.0
542,-36575.0,D. melanogaster,False,36575.0
543,24423.0,D. melanogaster,True,24423.0
544,-36200.0,D. melanogaster,False,36200.0
545,-36148.0,D. melanogaster,False,36148.0
546,-11757.0,D. melanogaster,False,11757.0
547,-36190.0,D. melanogaster,False,36190.0
548,-9956.0,D. melanogaster,False,9956.0
549,-36856.0,D. melanogaster,False,36856.0
550,3510015.0,D. melanogaster,True,3510015.0
551,-3434.0,D. melanogaster,False,3434.0
552,-3903.0,D. melanogaster,False,3903.0
553,-3249.0,D. melanogaster,False,3249.0
554,11736.0,D. melanogaster,True,11736.0
555,4192.0,D. melanogaster,True,4192.0
556,-16805.0,D. melanogaster,False,16805.0
557,-11836.0,D. melanogaster,False,11836.0
558,17876.0,D. melanogaster,True,17876.0
559,27535.0,D. melanogaster,True,27535.0
560,-61413.0,D. melanogaster,False,61413.0
561,1100.0,D. melanogaster,True,1100.0
562,-15272.0,D. melanogaster,False,15272.0
563,7648.0,D. melanogaster,True,7648.0
564,4245633.0,D. melanogaster,True,4245633.0
565,-2338.0,D. melanogaster,False,2338.0
566,-4759.0,D. melanogaster,False,4759.0
567,-10360.0,D. melanogaster,False,10360.0
568,6741.0,D. melanogaster,True,6741.0
569,-3810.0,D. melanogaster,False,3810.0
570,2402.0,D. melanogaster,True,2402.0
571,1963815.0,D. melanogaster,True,1963815.0
572,-4429.0,D. melanogaster,False,4429.0
573,2550.0,D. melanogaster,True,2550.0
574,-5259415.0,D. melanogaster,False,5259415.0
575,-2108129.0,D. melanogaster,False,2108129.0
576,6045025.0,D. melanogaster,True,6045025.0
577,7896339.0,D. melanogaster,True,7896339.0
578,-4804.0,D. melanogaster,False,4804.0
579,1076.0,D. melanogaster,True,1076.0
580,1257.0,D. melanogaster,True,1257.0
581,288867.0,D. melanogaster,True,288867.0
582,-4320.0,D. melanogaster,False,4320.0
583,-6797.0,D. melanogaster,False,6797.0
584,-4892.0,D. melanogaster,False,4892.0
585,-10048.0,D. melanogaster,False,10048.0
586,24313.0,D. melanogaster,True,24313.0
587,-5326.0,D. melanogaster,False,5326.0
588,-1970.0,D. melanogaster,False,1970.0
589,1281.0,D. melanogaster,True,1281.0
590,94705.0,D. melanogaster,True,94705.0
591,-8221.0,D. melanogaster,False,8221.0
592,-30716.0,D. melanogaster,False,30716.0
593,-2720.0,D. melanogaster,False,2720.0
594,-2920.0,D. melanogaster,False,2920.0
595,-3058.0,D. melanogaster,False,3058.0
596,-3064.0,D. melanogaster,False,3064.0
597,1761144.0,D. melanogaster,True,1761144.0
598,-8028.0,D. melanogaster,False,8028.0
599,-34002.0,D. melanogaster,False,34002.0
600,34621.0,D. melanogaster,True,34621.0
601,-4909.0,D. melanogaster,False,4909.0
602,2862.0,D. melanogaster,True,2862.0
603,-1406.0,D. melanogaster,False,1406.0
604,-1733.0,D. melanogaster,False,1733.0
605,-3582.0,D. melanogaster,False,3582.0
606,-3186.0,D. melanogaster,False,3186.0
607,-1434.0,D. melanogaster,False,1434.0
608,-8672.0,D. melanogaster,False,8672.0
609,-1783.0,D. melanogaster,False,1783.0
610,-1106.0,D. melanogaster,False,1106.0
611,-1391.0,D. melanogaster,False,1391.0
612,-1819.0,D. melanogaster,False,1819.0
613,-3979.0,D. melanogaster,False,3979.0
614,-3348806.0,D. melanogaster,False,3348806.0
615,-13128.0,D. melanogaster,False,13128.0
616,4469.0,D. melanogaster,True,4469.0
617,-6920.0,D. melanogaster,False,6920.0
618,-4593.0,D. melanogaster,False,4593.0
619,7980.0,D. melanogaster,True,7980.0
620,-7954.0,D. melanogaster,False,7954.0
621,5374.0,D. melanogaster,True,5374.0
622,-14345.0,D. melanogaster,False,14345.0
623,68791.0,D. melanogaster,True,68791.0
624,-2972.0,D. melanogaster,False,2972.0
625,11163.0,D. melanogaster,True,11163.0
626,-15272.0,D. melanogaster,False,15272.0
627,7246.0,D. melanogaster,True,7246.0
628,-4290.0,D. melanogaster,False,4290.0
629,-5792.0,D. melanogaster,False,5792.0
630,-2131.0,D. melanogaster,False,2131.0
631,-2896.0,D. melanogaster,False,2896.0
632,68045.0,D. melanogaster,True,68045.0
633,-2117.0,D. melanogaster,False,2117.0
634,-2113.0,D. melanogaster,False,2113.0
635,-2627.0,D. melanogaster,False,2627.0
636,-2585.0,D. melanogaster,False,2585.0
637,-2585.0,D. melanogaster,False,2585.0
638,-2125.0,D. melanogaster,False,2125.0
639,11610.0,D. melanogaster,True,11610.0
640,24181.0,D. melanogaster,True,24181.0
641,-16787.0,D. melanogaster,False,16787.0
642,-12441.0,D. melanogaster,False,12441.0
643,-12962.0,D. melanogaster,False,12962.0
644,-29839.0,D. melanogaster,False,29839.0
645,-4114.0,D. melanogaster,False,4114.0
646,-1434.0,D. melanogaster,False,1434.0
647,-2885.0,D. melanogaster,False,2885.0
648,-4599.0,D. melanogaster,False,4599.0
649,3702827.0,D. melanogaster,True,3702827.0
650,290055.0,D. melanogaster,True,290055.0
651,17221.0,D. melanogaster,True,17221.0
652,-12514.0,D. melanogaster,False,12514.0
653,-36184.0,D. melanogaster,False,36184.0
654,-12396.0,D. melanogaster,False,12396.0
655,11909.0,D. melanogaster,True,11909.0
656,-13078.0,D. melanogaster,False,13078.0
657,-12082.0,D. melanogaster,False,12082.0
658,4430.0,D. melanogaster,True,4430.0
659,-1917.0,D. melanogaster,False,1917.0
660,248362.0,D. melanogaster,True,248362.0
661,-12000.0,D. melanogaster,False,12000.0
662,-5046.0,D. melanogaster,False,5046.0
663,-2876.0,D. melanogaster,False,2876.0
664,-4685.0,D. melanogaster,False,4685.0
665,-4337.0,D. melanogaster,False,4337.0
666,400875.0,D. melanogaster,True,400875.0
667,4432.0,D. melanogaster,True,4432.0
668,-36340.0,D. melanogaster,False,36340.0
669,17221.0,D. melanogaster,True,17221.0
670,-11994.0,D. melanogaster,False,11994.0
671,-36857.0,D. melanogaster,False,36857.0
672,-11767.0,D. melanogaster,False,11767.0
673,-11761.0,D. melanogaster,False,11761.0
674,17221.0,D. melanogaster,True,17221.0
675,24054.0,D. melanogaster,True,24054.0
676,-36375.0,D. melanogaster,False,36375.0
677,-12530.0,D. melanogaster,False,12530.0
678,-29841.0,D. melanogaster,False,29841.0
679,-1674.0,D. melanogaster,False,1674.0
680,22507.0,D. melanogaster,True,22507.0
681,1003.0,D. melanogaster,True,1003.0
682,-36712.0,D. melanogaster,False,36712.0
683,4446.0,D. melanogaster,True,4446.0
684,86640.0,D. melanogaster,True,86640.0
685,-5115.0,D. melanogaster,False,5115.0
686,-5079.0,D. melanogaster,False,5079.0
687,-3852.0,D. melanogaster,False,3852.0
688,4979.0,D. melanogaster,True,4979.0
689,-36183.0,D. melanogaster,False,36183.0
690,-36525.0,D. melanogaster,False,36525.0
691,-11768.0,D. melanogaster,False,11768.0
692,-11761.0,D. melanogaster,False,11761.0
693,-36184.0,D. melanogaster,False,36184.0
694,24323.0,D. melanogaster,True,24323.0
695,-1151.0,D. melanogaster,False,1151.0
696,-1151.0,D. melanogaster,False,1151.0
697,-1151.0,D. melanogaster,False,1151.0
698,-10846.0,D. melanogaster,False,10846.0
699,-54020.0,D. melanogaster,False,54020.0
700,-6694.0,D. melanogaster,False,6694.0
701,-2515.0,D. melanogaster,False,2515.0
702,-2627.0,D. melanogaster,False,2627.0
703,24423.0,D. melanogaster,True,24423.0
704,94548.0,D. melanogaster,True,94548.0
705,125434.0,D. melanogaster,True,125434.0
706,-7088.0,D. melanogaster,False,7088.0
707,-3561.0,D. melanogaster,False,3561.0
708,-28078.0,D. melanogaster,False,28078.0
709,-1546.0,D. melanogaster,False,1546.0
710,-35840.0,D. melanogaster,False,35840.0
711,-19404.0,D. melanogaster,False,19404.0
712,-2766.0,D. melanogaster,False,2766.0
713,-3918.0,D. melanogaster,False,3918.0
714,8261160.0,D. melanogaster,True,8261160.0
715,25425.0,D. melanogaster,True,25425.0
716,-1199.0,D. melanogaster,False,1199.0
717,-36284.0,D. melanogaster,False,36284.0
718,25620.0,D. melanogaster,True,25620.0
719,-1001.0,D. melanogaster,False,1001.0
720,-29839.0,D. melanogaster,False,29839.0
721,-36700.0,D. melanogaster,False,36700.0
722,-1790.0,D. melanogaster,False,1790.0
723,58663.0,D. melanogaster,True,58663.0
724,59705.0,D. melanogaster,True,59705.0
725,-8462.0,D. melanogaster,False,8462.0
726,4238.0,D. melanogaster,True,4238.0
727,-6740.0,D. melanogaster,False,6740.0
728,-4818.0,D. melanogaster,False,4818.0
729,-2754.0,D. melanogaster,False,2754.0
730,1463.0,D. melanogaster,True,1463.0
731,-12709.0,D. melanogaster,False,12709.0
732,-2422.0,D. melanogaster,False,2422.0
733,-3090.0,D. melanogaster,False,3090.0
734,3268.0,D. melanogaster,True,3268.0
735,-50139.0,D. melanogaster,False,50139.0
736,-9075.0,D. melanogaster,False,9075.0
737,-1348.0,D. melanogaster,False,1348.0
738,4845.0,D. melanogaster,True,4845.0
739,-3407.0,D. melanogaster,False,3407.0
740,-2097.0,D. melanogaster,False,2097.0
741,-1579.0,D. melanogaster,False,1579.0
742,-9388.0,D. melanogaster,False,9388.0
743,-3171.0,D. melanogaster,False,3171.0
744,-12001.0,D. melanogaster,False,12001.0
745,-1474.0,D. melanogaster,False,1474.0
746,-2788.0,D. melanogaster,False,2788.0
747,-3174.0,D. melanogaster,False,3174.0
748,-3452.0,D. melanogaster,False,3452.0
749,-2872.0,D. melanogaster,False,2872.0
750,-3495.0,D. melanogaster,False,3495.0
751,-3019.0,D. melanogaster,False,3019.0
752,24423.0,D. melanogaster,True,24423.0
753,-36510.0,D. melanogaster,False,36510.0
754,24423.0,D. melanogaster,True,24423.0
755,11701.0,D. melanogaster,True,11701.0
756,17221.0,D. melanogaster,True,17221.0
757,17243.0,D. melanogaster,True,17243.0
758,9832.0,D. melanogaster,True,9832.0
759,-36626.0,D. melanogaster,False,36626.0
760,22507.0,D. melanogaster,True,22507.0
761,-9821.0,D. melanogaster,False,9821.0
762,-36183.0,D. melanogaster,False,36183.0
763,-13078.0,D. melanogaster,False,13078.0
764,-12449.0,D. melanogaster,False,12449.0
765,4431.0,D. melanogaster,True,4431.0
766,-12161.0,D. melanogaster,False,12161.0
767,28626.0,D. melanogaster,True,28626.0
768,24423.0,D. melanogaster,True,24423.0
769,-37159.0,D. melanogaster,False,37159.0
770,10207.0,D. melanogaster,True,10207.0
771,-36184.0,D. melanogaster,False,36184.0
772,-12567.0,D. melanogaster,False,12567.0
773,24423.0,D. melanogaster,True,24423.0
774,-36190.0,D. melanogaster,False,36190.0
775,-3560.0,D. melanogaster,False,3560.0
776,-3578.0,D. melanogaster,False,3578.0
777,-2115.0,D. melanogaster,False,2115.0
778,-1788.0,D. melanogaster,False,1788.0
779,-3527.0,D. melanogaster,False,3527.0
0,-1929.0,C. elegans,False,1929.0
1,-2225.0,C. elegans,False,2225.0
2,-1654.0,C. elegans,False,1654.0
3,-10799.0,C. elegans,False,10799.0
4,-2060.0,C. elegans,False,2060.0
5,-2066.0,C. elegans,False,2066.0
6,-2059.0,C. elegans,False,2059.0
7,-2059.0,C. elegans,False,2059.0
8,-1888.0,C. elegans,False,1888.0
9,-2234.0,C. elegans,False,2234.0
10,-1030.0,C. elegans,False,1030.0
11,-4831.0,C. elegans,False,4831.0
12,-1517.0,C. elegans,False,1517.0
13,-1740.0,C. elegans,False,1740.0
14,-5075.0,C. elegans,False,5075.0
15,-3836.0,C. elegans,False,3836.0
16,-4132.0,C. elegans,False,4132.0
17,-2222.0,C. elegans,False,2222.0
18,-4027.0,C. elegans,False,4027.0
19,-4854.0,C. elegans,False,4854.0
20,-1184.0,C. elegans,False,1184.0
21,1783.0,C. elegans,True,1783.0
22,-1184.0,C. elegans,False,1184.0
23,-1041.0,C. elegans,False,1041.0
24,107957.0,C. elegans,True,107957.0
25,-5588.0,C. elegans,False,5588.0
26,-1792.0,C. elegans,False,1792.0
